Product ID,Product Name,Segment,Category - Subcategory,Product Weight Pounds
TEC-CO-3683,"canon fax and copier, digital",Home Office,Technology - Copiers,105
OFF-SU-3000,acme titanium bonded scissors,Consumer,Office Supplies - Supplies,33
OFF-AP-4724,"hoover coffee grinder, silver",Consumer,Office Supplies - Appliances,47
OFF-SU-2974,"acme hot forged carbon steel scissors with nickel-plated handles, 3 7/8"" cut, 8""l",Consumer,Office Supplies - Supplies,53
OFF-EN-3834,colored envelopes,Consumer,Office Supplies - Envelopes,56
TEC-CO-4574,"hewlett fax and copier, laser",Home Office,Technology - Copiers,49
OFF-AR-3975,"dixon ticonderoga maple cedar pencil, #2",Consumer,Office Supplies - Art,128
FUR-FU-4034,"eldon clock, black",Consumer,Furniture - Furnishings,78
OFF-AP-3367,belkin 7-outlet surgemaster home series,Corporate,Office Supplies - Appliances,133
TEC-PH-3799,"cisco office telephone, with caller id",Consumer,Technology - Phones,149
TEC-AC-5110,logitech g602 wireless gaming mouse,Corporate,Technology - Accessories,132
FUR-BO-3175,"atlantic metals mobile 3-shelf bookcases, custom colors",Home Office,Furniture - Bookcases,92
FUR-FU-3026,"advantus clock, erganomic",Consumer,Furniture - Furnishings,73
OFF-SU-4312,"fiskars ruler, high speed",Corporate,Office Supplies - Supplies,119
OFF-PA-6582,xerox 219,Consumer,Office Supplies - Paper,103
OFF-AP-3374,belkin f9g930v10-gry 9 outlet surge,Consumer,Office Supplies - Appliances,142
OFF-EN-3664,"cameo interoffice envelope, with clear poly window",Home Office,Office Supplies - Envelopes,23
OFF-SU-4302,"fiskars 8"" scissors, 2/pack",Corporate,Office Supplies - Supplies,46
OFF-PA-6551,xerox 1992,Consumer,Office Supplies - Paper,127
FUR-CH-5444,office star flex back scooter chair with aluminum finish frame,Consumer,Furniture - Chairs,89
OFF-ST-5598,pizazz global quick file,Home Office,Office Supplies - Storage,107
OFF-ST-2920,acco perma 2700 stacking storage drawers,Consumer,Office Supplies - Storage,109
OFF-AR-5916,sanford major accent highlighters,Home Office,Office Supplies - Art,95
TEC-MA-4999,"konica calculator, red",Corporate,Technology - Machines,120
TEC-PH-3880,cush cases heavy duty rugged cover case for samsung galaxy s5 - purple,Consumer,Technology - Phones,133
TEC-AC-3381,"belkin flash drive, usb",Corporate,Technology - Accessories,62
FUR-BO-3636,"bush floating shelf set, pine",Consumer,Furniture - Bookcases,51
OFF-EN-3110,"ames peel and seal, set of 50",Consumer,Office Supplies - Envelopes,104
FUR-BO-3893,"dania corner shelving, metal",Consumer,Furniture - Bookcases,103
OFF-AP-4492,"hamilton beach blender, white",Consumer,Office Supplies - Appliances,23
OFF-AP-3876,"cuisinart toaster, black",Corporate,Office Supplies - Appliances,131
OFF-AP-4240,fellowes 8 outlet superior workstation surge protector w/o phone/fax/modem protection,Consumer,Office Supplies - Appliances,15
TEC-PH-3824,clearone chatattach 160 - speaker phone,Home Office,Technology - Phones,142
OFF-PA-4838,"ibm multi-purpose copy paper, 8 1/2 x 11"", case",Consumer,Office Supplies - Paper,19
TEC-MA-5571,"panasonic printer, durable",Consumer,Technology - Machines,92
OFF-AP-4239,fellowes 8 outlet superior workstation surge protector,Consumer,Office Supplies - Appliances,39
OFF-BI-3265,"avery durable plastic 1"" binders",Consumer,Office Supplies - Binders,134
FUR-FU-5727,"rubbermaid frame, black",Corporate,Furniture - Furnishings,66
TEC-AC-5199,"memorex keyboard, bluetooth",Home Office,Technology - Accessories,145
FUR-FU-6299,tensor computer mounted lamp,Consumer,Furniture - Furnishings,79
TEC-PH-5824,"samsung headset, cordless",Corporate,Technology - Phones,90
OFF-AR-4099,"eldon spacemaker box, quick-snap lid, clear",Corporate,Office Supplies - Art,28
OFF-PA-6588,xerox 224,Home Office,Office Supplies - Paper,23
OFF-LA-5390,"novimex legal exhibit labels, laser printer compatible",Consumer,Office Supplies - Labels,76
OFF-AR-5320,newell 340,Home Office,Office Supplies - Art,117
TEC-CO-3685,"canon fax and copier, laser",Consumer,Technology - Copiers,50
OFF-AP-3878,"cuisinart toaster, silver",Corporate,Office Supplies - Appliances,12
FUR-FU-4041,"eldon door stop, duo pack",Consumer,Furniture - Furnishings,60
OFF-PA-6563,xerox 201,Corporate,Office Supplies - Paper,78
FUR-FU-3029,"advantus door stop, durable",Home Office,Furniture - Furnishings,61
TEC-CO-3595,"brother fax machine, color",Home Office,Technology - Copiers,97
OFF-PA-6445,xerox 1895,Consumer,Office Supplies - Paper,83
OFF-AP-3179,avanti 4.4 cu. ft. refrigerator,Consumer,Office Supplies - Appliances,59
OFF-LA-6021,smead alpha-z color-coded name labels first letter starter set,Corporate,Office Supplies - Labels,107
OFF-PA-5850,"sandisk cards & envelopes, recycled",Consumer,Office Supplies - Paper,58
OFF-BI-3278,avery hanging file binders,Home Office,Office Supplies - Binders,42
OFF-PA-6086,southworth parchment paper & envelopes,Corporate,Office Supplies - Paper,112
OFF-AR-5330,newell 35,Consumer,Office Supplies - Art,10
FUR-FU-4069,eldon image series black desk accessories,Home Office,Furniture - Furnishings,139
FUR-BO-5959,"sauder floating shelf set, metal",Consumer,Furniture - Bookcases,108
OFF-FA-6344,"vinyl coated wire paper clips in organizer box, 800/box",Consumer,Office Supplies - Fasteners,113
OFF-AP-4958,"kitchenaid microwave, silver",Consumer,Office Supplies - Appliances,29
FUR-TA-5066,"lesro sheffield collection coffee table, end table, center table, corner table",Corporate,Furniture - Tables,10
OFF-LA-5592,"permanent self-adhesive file folder labels for typewriters, 1 1/8 x 3 1/2, white",Corporate,Office Supplies - Labels,51
OFF-AP-3579,"breville stove, red",Corporate,Office Supplies - Appliances,54
FUR-TA-3335,"barricks 18"" x 48"" non-folding utility table with bottom storage shelf",Corporate,Furniture - Tables,48
FUR-BO-5769,"safco corner shelving, mobile",Corporate,Furniture - Bookcases,62
OFF-BI-4374,gbc velobinder electric binding machine,Corporate,Office Supplies - Binders,56
FUR-FU-6259,"tenex light bulb, durable",Consumer,Furniture - Furnishings,105
TEC-AC-5183,maxell cd-r discs,Corporate,Technology - Accessories,23
FUR-BO-3626,"bush classic bookcase, pine",Consumer,Furniture - Bookcases,132
OFF-EN-3112,ampad #10 peel & seel holiday envelopes,Consumer,Office Supplies - Envelopes,100
OFF-BI-4363,gbc recycled regency composition covers,Consumer,Office Supplies - Binders,10
TEC-PH-5603,plantronics cordless phone headset with in-line volume - m214c,Corporate,Technology - Phones,100
OFF-PA-5869,"sandisk memo slips, multicolor",Consumer,Office Supplies - Paper,109
TEC-AC-4945,kingston digital datatraveler 16gb usb 2.0,Consumer,Technology - Accessories,61
OFF-AP-4270,fellowes mighty 8 compact surge protector,Corporate,Office Supplies - Appliances,107
FUR-CH-5424,office star - contemporary task swivel chair,Consumer,Furniture - Chairs,148
FUR-BO-5770,"safco corner shelving, pine",Home Office,Furniture - Bookcases,128
FUR-FU-3917,"dax executive solid wood document frame, desktop or hang, mahogany, 5 x 7",Home Office,Furniture - Furnishings,34
TEC-PH-5843,"samsung speaker phone, cordless",Home Office,Technology - Phones,9
OFF-LA-3314,"avery round labels, 5000 label set",Home Office,Office Supplies - Labels,124
FUR-TA-5061,"lesro round back collection coffee table, end table",Consumer,Furniture - Tables,42
TEC-MA-5010,"konica phone, durable",Home Office,Technology - Machines,9
OFF-EN-4907,"jiffy clasp envelope, security-tint",Corporate,Office Supplies - Envelopes,11
FUR-TA-3779,"chromcraft wood table, rectangular",Corporate,Furniture - Tables,116
FUR-BO-3177,"atlantic metals mobile 5-shelf bookcases, custom colors",Consumer,Furniture - Bookcases,147
OFF-AR-3480,"binney & smith crayola metallic crayons, 16-color pack",Home Office,Office Supplies - Art,39
TEC-MA-4205,"epson printer, durable",Corporate,Technology - Machines,91
FUR-CH-4619,hon 4070 series pagoda round back stacking chairs,Consumer,Furniture - Chairs,23
OFF-PA-6623,"xerox parchment paper, premium",Consumer,Office Supplies - Paper,115
OFF-BI-6407,wilson jones leather-like binders with dubllock round rings,Home Office,Office Supplies - Binders,129
OFF-BI-4355,gbc premium transparent covers with diagonal lined pattern,Corporate,Office Supplies - Binders,54
OFF-SU-4305,"fiskars box cutter, serrated",Home Office,Office Supplies - Supplies,20
TEC-CO-3588,"brother copy machine, high-speed",Corporate,Technology - Copiers,113
TEC-AC-5874,"sandisk memory card, programmable",Corporate,Technology - Accessories,145
OFF-AR-5303,newell 325,Consumer,Office Supplies - Art,45
FUR-TA-4711,"hon wood table, fully assembled",Consumer,Furniture - Tables,59
OFF-EN-3103,"ames mailers, with clear poly window",Corporate,Office Supplies - Envelopes,43
TEC-CO-6002,"sharp ink, digital",Consumer,Technology - Copiers,11
OFF-ST-6247,"tenex file cart, industrial",Consumer,Office Supplies - Storage,124
FUR-FU-6330,ultra door pull handle,Consumer,Furniture - Furnishings,82
OFF-LA-5398,"novimex round labels, 5000 label set",Corporate,Office Supplies - Labels,102
FUR-TA-3411,bevis 44 x 96 conference tables,Home Office,Furniture - Tables,32
FUR-TA-3776,"chromcraft training table, with bottom storage",Consumer,Furniture - Tables,75
FUR-BO-3631,"bush corner shelving, traditional",Corporate,Furniture - Bookcases,31
TEC-PH-5834,samsung rugby iii,Home Office,Technology - Phones,132
TEC-CO-3682,"canon fax and copier, color",Corporate,Technology - Copiers,78
OFF-AP-4751,hoover windtunnel plus canister vacuum,Consumer,Office Supplies - Appliances,12
OFF-LA-6053,"smead round labels, 5000 label set",Home Office,Office Supplies - Labels,71
FUR-TA-3441,"bevis wood table, rectangular",Consumer,Furniture - Tables,63
OFF-BI-3506,"black avery memo-size 3-ring binder, 5 1/2"" x 8 1/2""",Home Office,Office Supplies - Binders,41
OFF-LA-3200,avery 481,Consumer,Office Supplies - Labels,112
OFF-AR-5285,newell 309,Consumer,Office Supplies - Art,26
OFF-FA-5482,"oic staples, bulk pack",Corporate,Office Supplies - Fasteners,67
OFF-BI-6345,vinyl sectional post binders,Corporate,Office Supplies - Binders,85
OFF-PA-6521,xerox 1965,Consumer,Office Supplies - Paper,143
OFF-AP-4967,"kitchenaid stove, white",Consumer,Office Supplies - Appliances,70
FUR-FU-3953,"deflect-o photo frame, erganomic",Corporate,Furniture - Furnishings,128
FUR-FU-5159,luxo economy swing arm lamp,Consumer,Furniture - Furnishings,40
OFF-SU-3001,"acme trimmer, easy grip",Consumer,Office Supplies - Supplies,38
OFF-PA-4176,"enermax note cards, multicolor",Consumer,Office Supplies - Paper,73
OFF-PA-6549,xerox 1990,Consumer,Office Supplies - Paper,67
OFF-AP-3564,"breville blender, silver",Consumer,Office Supplies - Appliances,27
FUR-FU-5730,"rubbermaid frame, erganomic",Home Office,Furniture - Furnishings,142
FUR-FU-4092,"eldon regeneration recycled desk accessories, smoke",Consumer,Furniture - Furnishings,42
OFF-AR-5308,newell 33,Home Office,Office Supplies - Art,112
FUR-TA-3772,"chromcraft round table, with bottom storage",Home Office,Furniture - Tables,26
OFF-BI-3324,"avery trapezoid extra heavy duty 4"" binders",Consumer,Office Supplies - Binders,137
OFF-LA-5404,"novimex shipping labels, alphabetical",Corporate,Office Supplies - Labels,20
TEC-MA-5006,"konica inkjet, durable",Consumer,Technology - Machines,87
FUR-FU-3047,"advantus photo frame, black",Corporate,Furniture - Furnishings,55
OFF-PA-5853,"sandisk computer printout paper, premium",Consumer,Office Supplies - Paper,21
TEC-CO-4770,"hp fax and copier, digital",Consumer,Technology - Copiers,146
FUR-CH-4421,"global push button manager's chair, indigo",Corporate,Furniture - Chairs,98
FUR-TA-5058,"lesro conference table, fully assembled",Consumer,Furniture - Tables,7
OFF-PA-5885,"sandisk note cards, multicolor",Consumer,Office Supplies - Paper,77
TEC-PH-5095,"logitech b530 usb headset - headset - full size, binaural",Consumer,Technology - Phones,35
OFF-BI-3280,avery heavy-duty ezd view binder with locking rings,Corporate,Office Supplies - Binders,100
OFF-ST-5789,"safco mobile desk side file, wire frame",Corporate,Office Supplies - Storage,102
TEC-AC-4878,imation secure+ hardware encrypted usb 2.0 flash drive; 16gb,Home Office,Technology - Accessories,72
FUR-TA-5064,"lesro round table, rectangular",Corporate,Furniture - Tables,6
FUR-FU-5986,"seth thomas 16"" steel case clock",Corporate,Furniture - Furnishings,64
OFF-EN-5651,quality park security envelopes,Corporate,Office Supplies - Envelopes,62
TEC-AC-4155,"enermax keyboard, bluetooth",Corporate,Technology - Accessories,76
TEC-AC-4187,"enermax router, programmable",Corporate,Technology - Accessories,38
OFF-PA-6462,xerox 1910,Consumer,Office Supplies - Paper,128
OFF-LA-3262,"avery color coded labels, alphabetical",Home Office,Office Supplies - Labels,68
OFF-PA-6591,xerox 227,Consumer,Office Supplies - Paper,9
OFF-EN-6350,wausau papers astrobrights colored envelopes,Home Office,Office Supplies - Envelopes,29
OFF-PA-5227,"message book, phone, wirebound standard line memo, 2 3/4"" x 5""",Home Office,Office Supplies - Paper,51
OFF-PA-5677,"rediform wirebound ""phone memo"" message book, 11 x 5-3/4",Consumer,Office Supplies - Paper,35
TEC-MA-6136,"startech card printer, durable",Consumer,Technology - Machines,122
OFF-BI-6412,wilson jones turn tabs binder tool for ring binders,Home Office,Office Supplies - Binders,138
OFF-BI-4378,gbc wire binding combs,Consumer,Office Supplies - Binders,101
OFF-AP-3862,"cuisinart coffee grinder, silver",Home Office,Office Supplies - Appliances,38
OFF-LA-3270,avery file folder labels,Consumer,Office Supplies - Labels,53
FUR-FU-6244,"tenex door stop, erganomic",Consumer,Furniture - Furnishings,145
FUR-TA-4392,global adaptabilities conference tables,Home Office,Furniture - Tables,43
FUR-FU-6270,"tenex photo frame, durable",Consumer,Furniture - Furnishings,47
OFF-LA-3317,"avery round labels, laser printer compatible",Corporate,Office Supplies - Labels,36
FUR-FU-5740,"rubbermaid stacking tray, durable",Home Office,Furniture - Furnishings,59
FUR-FU-6271,"tenex photo frame, erganomic",Corporate,Furniture - Furnishings,71
FUR-TA-5068,"lesro training table, fully assembled",Corporate,Furniture - Tables,122
TEC-PH-5564,panasonic kx-tg9471b,Consumer,Technology - Phones,64
TEC-PH-4887,invisibleshield by zagg smudge-free screen protector,Corporate,Technology - Phones,12
OFF-LA-3209,avery 49,Home Office,Office Supplies - Labels,127
OFF-AP-4498,"hamilton beach microwave, red",Consumer,Office Supplies - Appliances,145
TEC-PH-5846,"samsung speaker phone, with caller id",Home Office,Technology - Phones,80
OFF-BI-6387,"wilson jones clip & carry folder binder tool for ring binders, clear",Corporate,Office Supplies - Binders,122
TEC-AC-4301,first data tmfd35 pin pad,Consumer,Technology - Accessories,139
OFF-FA-5476,"oic rubber bands, assorted sizes",Corporate,Office Supplies - Fasteners,51
OFF-SU-4973,"kleencut box cutter, easy grip",Consumer,Office Supplies - Supplies,15
OFF-AR-5458,"oic #2 pencils, medium soft",Corporate,Office Supplies - Art,145
FUR-TA-3780,"chromcraft wood table, with bottom storage",Corporate,Furniture - Tables,36
OFF-PA-6419,"wirebound message books, four 2 3/4 x 5 white forms per page",Home Office,Office Supplies - Paper,148
OFF-AP-2872,3m replacement filter for office air cleaner for 20' x 33' room,Corporate,Office Supplies - Appliances,70
FUR-FU-6223,telescoping adjustable floor lamp,Consumer,Furniture - Furnishings,78
OFF-EN-3850,convenience packs of business envelopes,Consumer,Office Supplies - Envelopes,75
OFF-AP-4566,harmony hepa quiet air purifiers,Corporate,Office Supplies - Appliances,122
TEC-PH-3149,"apple smart phone, with caller id",Consumer,Technology - Phones,143
TEC-CO-3678,"canon copy machine, color",Home Office,Technology - Copiers,126
TEC-AC-5138,logitech trackman marble mouse,Corporate,Technology - Accessories,140
TEC-MA-4189,"epson calculator, durable",Home Office,Technology - Machines,137
OFF-EN-6324,"tyvek  top-opening peel & seel  envelopes, gray",Home Office,Office Supplies - Envelopes,18
FUR-FU-3036,"advantus light bulb, black",Corporate,Furniture - Furnishings,20
OFF-SU-5634,premier automatic letter opener,Corporate,Office Supplies - Supplies,92
FUR-FU-4017,eldon 200 class desk accessories,Home Office,Furniture - Furnishings,129
OFF-LA-3232,avery 510,Consumer,Office Supplies - Labels,20
OFF-AP-4971,"kitchenaid toaster, white",Consumer,Office Supplies - Appliances,94
OFF-BI-4822,ibico hi-tech manual binding system,Corporate,Office Supplies - Binders,10
